Printer ID,Printer Name,Model Number,Image URL,Image #,Assigned To,,,,,,,,,,
13,Samsung Xpress SL-M2077,SLM2077,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961045/8466485-800x600_zq2z5s.jpg,8,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2078,SLM2078,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961045/165712691-400x300_ihwnin.jpg,9,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2079,SLM2079,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961045/10132537326_zgkm11.jpg,10,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2080,SLM2080,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961045/10138363151_qofqet.jpg,11,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2081,SLM2081,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961045/10140136638_strxa3.jpg,12,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2082,SLM2082,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/a8181516033bf77b6b529e8b6610b0d7-hi_nxysdv.jpg,13,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2083,SLM2083,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961045/10142294137_lacnv5.jpg,14,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2084,SLM2084,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/D_NQ_NP_775747-MLB89622672489_082025-O_ppcaoi.webp,15,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2085,SLM2085,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/br-11134207-7r98o-m0vllhl22sv4e2_vdnf5d.jpg,16,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2086,SLM2086,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/hq720_puhm4g.jpg,17,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2087,SLM2087,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/D_NQ_NP_923470-MLM87158621207_072025-O_abgs0v.webp,18,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2088,SLM2088,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/image_sityqs.webp,19,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2089,SLM2089,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961047/mfu_samsung_xpress_sl-m2070_lazernaya_monokhromnaya_pechat_1200x1200_dpi_20_str_min_a4_usb_2.0_kabeli_v_komplekte-64269561621460_small11_ijkwdi.jpg,20,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2090,SLM2090,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/a1b1ad7ba17d1f171e459ed93a965ef0eb2d691ba2bdef18b3209eaf73799873.jpg_jyfpnx.webp,21,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2091,SLM2091,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961047/samsung-xpress-m2070w_et2zqy.jpg,22,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2092,SLM2092,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961046/image_1_momifn.webp,23,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2093,SLM2093,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961044/57_e8b107c6-351d-4d13-b71b-2b89fbeffc52_2048x2048_xzyjw7.webp,24,Waad,,,,,,,,,,
13,Samsung Xpress SL-M2094,SLM2094,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775961047/Samsung-Xpress-SL-M2070W-Laser-Multifunction_kfdvib.jpg,25,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0400,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962738/46456_k0drlv.jpg,1,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0401,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962738/710jR_ipKyL._AC_UF894_1000_QL80__zpasz0.jpg,2,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0402,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962738/10070004_zbrlsu.jpg,3,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0403,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962738/710jR_ipKyL._AC_UF1000_1000_QL80__gq5fuk.jpg,4,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0404,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962738/D_NQ_NP_953791-MLM89249403623_082025-O_nqbixc.webp,5,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0405,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962738/798694634830741_h4wmjr.jpg,6,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0406,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/d0e86208685c8c67db19f61c2ad06ded2bbda9bb_1_pyinmx.jpg,7,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0407,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/d0e86208685c8c67db19f61c2ad06ded2bbda9bb_lmyvd8.jpg,8,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0408,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/images_1_wjazbc.jpg,9,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0409,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/images_2_he85cj.jpg,10,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0410,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/images_4_gc1uxd.jpg,11,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0411,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/images_cfk8va.jpg,12,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0412,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/images_3_hkf1xk.jpg,13,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0413,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962739/lexmark_setting_up_the_printer_sfp_video_uggkao.jpg,14,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0414,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/Lexmark-MS621dn-Laser-Monochrome-Printer_pxu4g4.webp,15,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0415,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/s-l400_lhc5zu.jpg,16,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0416,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/s-l400_kjj0sy.png,17,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0417,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/images_5_om8ah2.jpg,18,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0418,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/s-l1200_tzwvsy.jpg,19,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0419,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/s-l1200_1_tdwtx9.jpg,20,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0420,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962740/s-l225_cuosda.jpg,21,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0421,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962741/gallery_1_ynhpqn.jpg,22,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0422,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962741/gallery_5_alhvm9.jpg,23,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0423,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962741/71fhBC0WebL._AC_UF1000_1000_QL80__nyn217.jpg,24,Waad,,,,,,,,,,
14,Lexmark MS621dn,36S0424,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775962742/71zv4e6xELL_xxrh74.jpg,25,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966569/d7e327d8f6d4424ea10d0a641a898af2-hi_vohm7e.jpg,1,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966569/images_1_miex5o.jpg,2,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966570/hq720_dcbpti.jpg,3,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966570/images_kexdab.jpg,4,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966569/71PSsfAUMOL_wfxwvw.jpg,5,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966569/images_2_ugna21.jpg,6,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966570/large_1141AAEE-5CB5-4860-96FF-E430F294BE88-3978-000003A8DC677C30_zcxlmw.jpg,7,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966570/lpmp2500w_02_zgezgh.jpg,8,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966570/maxresdefault_jwdrxp.jpg,9,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966571/p2500-left-150x150_ex4ffy.jpg,10,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966571/p2500w-black-white-110568437-r392o0b8_rzxupk.avif,11,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966572/Pantum-P2500W_z4wklo.jpg,12,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966572/pantum-p2500w-printer.jpg-550x550.jpg_ypmjzu.webp,13,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966572/product_qertms.jpg,14,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966573/Untitled-2-1_n2a6on.jpg,15,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966573/sua-may-in-pantum-tai-tphcm_laks8z.jpg,16,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966574/2f649b35-6b5b-4dfb-95fa-735668a675fa_j2cjg0.webp,17,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966573/pantum-printers-30-12-20-002-219973131-4oizk_vt0xj2.jpg,18,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966574/4_39_irj3g9.jpg,19,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966574/1_303080_xrqxep.jpg,20,Waad,,,,,,,,,,
15,Pantum P2500W,P2500W,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775966574/51pDc57NAkL.jpg_BO30_255_255_255_UF750_750_SR1910_1000_0_C_ZJPHNwYW4gZm9yZWdyb3VuZD0iIzBGMTExMSIgZm9udD0iQW1hem9uRW1iZXIgNjYiPjMsNzwvc3Bhbj4_60_875_420_420_0_0_PIRIOTHREEANDHALF-medium-V2_TopL_t1yy63.jpg,21,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967408/51K8oOCWUiL._AC_UF894_1000_QL80__o5nuyb.jpg,1,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967408/2e8d5d5e001bb34cbefadeea5c2a2870-hi_byj87h.jpg,2,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967408/51M5j0yOpBL._AC_UF894_1000_QL80__saob2v.jpg,3,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967408/51uIarF_SOL._AC_SL1080__ji24az.jpg,4,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967409/51uIarF_SOL_xjtjlf.jpg,5,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967409/960_ojcamn.png,6,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967410/407271-all-in-one-black-and-white-laser-printers-canon-imageclass-mf3010-vp-10032655_kqo9ib.webp,7,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967410/407271-all-in-one-black-and-white-laser-printers-canon-imageclass-mf3010-vp-10032654_ytvct9.png,8,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967410/71TMEQ0wBaL_ih9pv6.jpg,9,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967410/canon-printer-500x500_twd1ur.webp,10,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967411/design-medium_tqmehr.jpg,11,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967411/dz96lLEghuDbGrAamouXj8OjYbUPvbDxDACcDHdj_tnnktc.jpg,12,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967412/hq720_zx43lo.jpg,13,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967411/eb0b25cb-62ee-435a-bda0-296bbd210ad9.72b9c56af45bcc47316c47866f06cd87_opqmq0.avif,14,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967412/hqdefault_fjaefi.jpg,15,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967412/ic-mf3010-b1_c0ltn4.png,16,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967413/image_gvomso.jpg,17,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967413/images_1_ureopw.jpg,18,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967414/images_akrecs.jpg,19,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967414/mfu-canon-i-sensys-mf3010-id-110161254-872632441_lxiakx.webp,20,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967415/I5008696_uqwvb6.jpg,21,Waad,,,,,,,,,,
16,Canon imageCLASS MF3010,MF3010,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775967418/MF30101_cuq8r5.jpg,22,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969284/pixma_mg3640s-bk-fsl_ac74bc1e42b341e28cfd21d7b4f83c77_xbcaai.webp,1,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969284/pixma-tr4540-op-beauty_800x470_122036174659792_xdb1iy.jpg,2,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969284/images_o4adot.jpg,3,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/images_2_kgndpe.jpg,4,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/50869_R5qyufmY_unjze7.jpg,5,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/pixma_tr4540-bk-frt_e87d3da707924b7482d2edaf22cfd0d8_rtrmlk.png,6,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/original_ozkz6f.jpg,7,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/original_1_oswxyo.jpg,8,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/50869_R5qyufmY_1_htrcle.jpg,9,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/images_1_p2z64c.jpg,10,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/0000297_canon-pixma-tr4540-wireless-print-copy-scan-fax-cloud-link-printer_u2my2q.jpg,11,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969285/2984C008_PIXMA_TR4550-07_akqnan.webp,12,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969286/61sLq55qykL_rcqdgk.jpg,13,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969286/536374-01_dhmprm.jpg,14,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969286/wg_tr45_1_005_qavxuo.jpg,15,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969286/A51479-Canon-Pixma-Black-PrinterScannerCopier-Model-TR4540-CA37916-Funeka-Soqaga-UPLOADER-WALLACE_1200x_ijfqys.jpg,16,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969286/d2f8dbb3271942ac8915b24ca0a733ff-_xsca8q.webp,17,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969286/51WBKRCdb2L._AC_UF894_1000_QL80__xv9qbn.jpg,18,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969287/Canon-TR4540-4_bahp7c.webp,19,Waad,,,,,,,,,,
17,Canon PIXMA TR4540,TR4540,https://res.cloudinary.com/dcowpmp5r/image/upload/v1775969287/51fr8v7m8EL._AC_UF894_1000_QL80__ossrwb.jpg,20,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517854/05OuPX0UbsTnku7cq58MHHn-1_bmrh31.webp,1,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517854/OriginalJPG_dqkrow.avif,2,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517854/ccbbb9f1-399a-4dcc-ba1f-08f9c310354b_nza8ss.jpg,3,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517854/b714f5270d284b33b6faa204c2c0e60a_z0nztc.jpg,4,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517854/images_vcyzvk.jpg,5,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517855/s-l1200_1_rhwwmw.jpg,6,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517855/_57_bij90j.jpg,7,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517855/r2ZJGstNXUsYHJSGyHibyN_w75cc2.jpg,8,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517855/s-l1200_nwji2r.jpg,9,Waad,,,,,,,,,,
18,Dell E310dw,E310dw,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776517889/384035-printersregular-dell-e310dw_onauw5.png,10,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518378/oki-b412-top-open_cjiaei.webp,1,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518377/OKI-B412DN-strengths0_m8eo4l.webp,2,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518378/PROKB412DN-500x500_hioiak.jpg,3,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518378/s-l400_wkybcq.jpg,4,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518378/oki-b412dn-front-large_napcsk.jpg,5,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518379/Number_Plate_Printer_Oki_B412_Main_d8618aad-aab4-442e-95ad-3423eb2447ca_ul9pxm.webp,6,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518379/oki-b412dn_200OKGO-B412DN_2_iewizu.jpg,7,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518378/oki-b412-front_r1fboa.webp,8,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518379/s-l1200_vs7ed1.jpg,9,Waad,,,,,,,,,,
19,OKI B412dn,B412dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518379/51ahXvuf34L._AC_UF1000_1000_QL80__zjd0cs.jpg,10,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518935/60228562285f1_oc2bxf.jpg,1,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518935/1573821_1_jatdqp.jpg,2,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518936/be09cd7e5663b8862bba33611a901b6f-hi_xthdtp.jpg,3,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518956/Kyocera-P2040dw_xap4ln.webp,4,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518956/p2040dw-kyocera-laser-printer-500x500_pizrtl.webp,5,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518956/printer_kyocera_ecosys_p2040dn_lazernaya_monokhromnaya_pechat_1200x1200_dpi_a4_40_str._min_dupleks_usb_2.0_ethernet-68845938580552_small11_ifluiv.jpg,6,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518974/range_324_KyoceraECOSYSP2040dnMonoA4Printer.jpgpng_g2rkbq.webp,7,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518984/tBfmtL7EHssTvxbPokCesF_qo1eos.jpg,8,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518984/_57_z5ejsn.jpg,9,Waad,,,,,,,,,,
20,Kyocera ECOSYS P2040dn,P2040dn,https://res.cloudinary.com/dcowpmp5r/image/upload/v1776518984/83275d78f77227e6190fb96fec9b335f-hi_ewrtxv.jpg,10,Waad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_1_mevtgr.jpg,1,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_2_nfz6sv.jpg,2,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_3_oknmhk.jpg,3,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_4_fx77qz.jpg,4,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_5_vityge.jpg,5,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_6_mgo1u0.jpg,6,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_7_o4xlpl.jpg,7,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_8_iokp13.jpg,8,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_9_ckbyps.jpg,9,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317163/1_2720_10_fneosn.jpg,10,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_11_x9uvcm.jpg,11,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775317162/1_2720_12_cftpa4.jpg,12,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360519/1_2720_13_ej85qq.png,13,Shahad,,,,,,,,,,
